date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2010-01-01,6.97729445486378,7.37593658095672,6.251722851762801,6.327654838562012,6.327654838562012,142576552,0.0,0.0
2010-02-01,6.291798709312689,6.6946594067807,5.891047278600712,6.236958980560303,6.236958980560303,168763433,0.0,0.0
2010-03-01,6.302343313560593,7.101736739881679,6.1104045044990025,6.947763919830322,6.947763919830322,167935195,0.0,0.0
2010-04-01,6.960420132683252,7.424448302449382,6.203210758792079,6.369839191436768,6.369839191436768,184983071,0.0,0.0
2010-05-01,6.1589168280006925,6.36983863166782,4.855420016969617,5.675905704498291,5.675905704498291,349961595,0.55,0.0
2010-06-01,5.866381043374966,6.238502406559184,5.20313000209374,5.579628944396973,5.579628944396973,189664780,0.0,0.0
2010-07-01,5.45485832477092,6.534009734220301,5.30163180079917,6.19253396987915,6.19253396987915,175019764,0.0,0.0
2010-08-01,6.249445905883998,6.6719129051082495,5.2315852454653555,5.3694891929626465,5.3694891929626465,181791838,0.0,0.0
2010-09-01,5.428591933806818,5.897027181250452,5.356356652391548,5.614652633666992,5.614652633666992,192737978,0.0,0.0
2010-10-01,5.6299735456383875,6.170643915059149,5.406701189155684,5.726287364959717,5.726287364959717,191982288,0.0,0.0
2010-11-01,5.796334344917706,6.069952851579328,4.7631510140665565,4.841953277587891,4.841953277587891,226693672,0.0,0.0
2010-12-01,4.916377459916314,5.700021316822092,4.8901103153045336,5.450480937957764,5.450480937957764,176257133,0.0,0.0
2011-01-01,5.527093591937812,7.054979165863487,5.485503463848521,6.7682271003723145,6.7682271003723145,264893901,0.0,0.0
2011-02-01,6.820761560117629,7.074679480776026,6.328248287158186,6.6631574630737305,6.6631574630737305,212606024,0.0,0.0
2011-03-01,6.733204330504451,6.755093894761731,5.805090396570697,6.455207824707031,6.455207824707031,249081768,0.0,0.0
2011-04-01,6.538387211787661,6.989310338201365,6.251634751596901,6.632511615753174,6.632511615753174,163108362,0.69,0.0
2011-05-01,7.01087672937565,7.056669259882927,6.468231945672954,6.795650482177734,6.795650482177734,180110333,0.0,0.0
2011-06-01,6.937608432812308,7.184889514224857,6.559817952420097,7.175731182098389,7.175731182098389,224272939,0.0,0.0
2011-07-01,7.152833800720169,7.297081334891747,5.861477252516375,6.003434658050537,6.003434658050537,253398477,0.0,0.0
2011-08-01,6.264454697850364,6.2850614912023035,4.244992443073375,5.110476016998291,5.110476016998291,328742772,0.0,0.0
2011-09-01,5.1516892510882,5.208930242766958,3.6084721678345835,4.533486366271973,4.533486366271973,306314391,0.0,0.0
2011-10-01,4.316428541553354,5.792788190245071,4.0439617352654755,5.389811992645264,5.389811992645264,282931296,0.0,0.0
2011-11-01,5.174585686060342,5.220378216940884,3.8923873972653924,4.908987522125244,4.908987522125244,255515779,0.0,0.0
2011-12-01,4.9570701057921225,5.353177688469112,4.406182735564285,4.599886417388916,4.599886417388916,191149179,0.0,0.0
2012-01-01,4.613624145156817,5.669148240827095,4.300859524249608,5.314253807067871,5.314253807067871,212167573,0.0,0.0
2012-02-01,5.414997022878152,5.916428167203918,5.293646415761314,5.543216705322266,5.543216705322266,204639459,0.0,0.0
2012-03-01,5.545507024878705,6.067545017569704,5.31883275398651,5.692044258117676,5.692044258117676,225781328,0.0,0.0
2012-04-01,5.671437136279868,5.763022628775059,4.60446516610423,4.8998284339904785,4.8998284339904785,222578274,0.0,0.0
2012-05-01,4.899829052578656,5.016600734019863,4.104408414863804,4.158443927764893,4.158443927764893,271532892,0.69,0.0
