date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2006-06-19,32.085509072757745,32.29808503523206,31.28319856780431,32.09236526489258,32.09236526489258,642515,0.0,0.0
2006-06-20,31.83179091027292,33.463839582285864,31.83179091027292,33.36098098754883,33.36098098754883,638696,0.0,0.0
2006-06-21,33.600991430038064,33.600991430038064,33.22383796777278,33.42955780029297,33.42955780029297,336292,0.0,0.0
2006-06-22,33.56669773477531,33.600983929897325,33.148399353027344,33.148399353027344,33.148399353027344,243057,0.0,0.0
2006-06-23,33.25812040478711,33.32669280257297,32.57238596345129,32.66838836669922,32.66838836669922,175756,0.0,0.0
2006-06-26,32.91525333485705,32.91525333485705,32.22951889038086,32.22951889038086,32.22951889038086,125400,0.0,0.0
2006-06-27,32.572388423064936,33.120975494384766,32.40095479978565,33.120975494384766,33.120975494384766,186550,0.0,0.0
2006-06-28,32.98381756740326,33.18953994251243,32.435230670805666,32.63409423828125,32.63409423828125,111770,0.0,0.0
2006-06-29,32.778103083060074,33.66955726047421,32.778103083060074,33.25811767578125,33.25811767578125,301948,0.0,0.0
2006-06-30,33.25812114376994,33.53241597274671,33.06611633300781,33.06611633300781,33.06611633300781,129131,0.0,0.0
2006-07-03,33.258120673728705,33.53241549882883,33.258120673728705,33.46384048461914,33.46384048461914,95301,0.0,0.0
2006-07-04,33.58041367384115,33.5941286754468,32.98382287540655,33.25811767578125,33.25811767578125,100782,0.0,0.0
2006-07-05,33.189544424647295,33.525552799747565,32.98382202175601,33.30611801147461,33.30611801147461,97261,0.0,0.0
2006-07-06,33.600985479189575,33.73813288187029,33.01811228763292,33.326690673828125,33.326690673828125,134632,0.0,0.0
2006-07-07,33.25812352826639,33.25812352826639,32.91525627539767,33.196407318115234,33.196407318115234,64476,0.0,0.0
2006-07-10,33.02496595649348,33.134683347078415,32.43523400114859,32.88096237182617,32.88096237182617,76000,0.0,0.0
2006-07-11,32.77810304984283,32.8329630562098,32.31180345919984,32.496952056884766,32.496952056884766,50495,0.0,0.0
2006-07-12,32.43524258665051,32.764394845530845,32.394100189208984,32.394100189208984,32.394100189208984,54381,0.0,0.0
2006-07-13,32.33238408828115,32.55867512259603,31.406640904621305,31.626075744628906,31.626075744628906,232038,0.0,0.0
2006-07-14,31.543786471099576,31.93465492027625,31.406639050225248,31.78379249572754,31.78379249572754,39395,0.0,0.0
2006-07-17,31.646650583389533,31.776939206400982,31.338069512183765,31.523218154907227,31.523218154907227,93296,0.0,0.0
2006-07-18,31.543780841616883,31.680928238015106,31.50949464648458,31.56435203552246,31.56435203552246,77873,0.0,0.0
2006-07-19,31.55064217241383,32.73010631130126,31.53007097515817,32.5723876953125,32.5723876953125,97280,0.0,0.0
2006-07-20,32.61352808827218,33.1895450727032,32.579239276541436,32.77810287475586,32.77810287475586,88246,0.0,0.0
2006-07-21,32.236376650209884,32.8466825327787,31.68778959114693,32.5723876953125,32.5723876953125,49237,0.0,0.0
2006-07-24,32.1472302505696,33.05239947312444,32.1472302505696,32.839820861816406,32.839820861816406,30623,0.0,0.0
2006-07-25,32.88096456008214,32.94268075988524,32.26380256205113,32.5312385559082,32.5312385559082,63690,0.0,0.0
2006-07-26,32.46953149919006,33.25812731697134,32.407815282008315,33.03183364868164,33.03183364868164,91315,0.0,0.0
2006-07-27,33.031830523666954,33.42955780029297,32.963258118116755,33.42955780029297,33.42955780029297,89230,0.0,0.0
2006-07-28,33.41583928260702,33.600987897169205,33.258120673728705,33.46384048461914,33.46384048461914,96292,0.0,0.0
2006-07-31,33.223826401518075,33.38840116389276,33.01810664061538,33.10725021362305,33.10725021362305,96402,0.0,0.0
2006-08-01,33.12097650985032,33.46384376692097,32.46267200408339,32.46952819824219,32.46952819824219,114630,0.0,0.0
2006-08-02,32.46952223016717,32.74381703175464,32.1952300444488,32.21580123901367,32.21580123901367,112747,0.0,0.0
2006-08-03,32.229519505240816,32.846681563391044,32.229519505240816,32.30495071411133,32.30495071411133,110514,0.0,0.0
2006-08-04,32.31181222813509,32.8192569612661,32.31181222813509,32.64096450805664,32.64096450805664,108545,0.0,0.0
2006-08-07,32.640950430046175,32.70952542703879,32.44208947843926,32.63409423828125,32.63409423828125,74049,0.0,0.0
2006-08-08,32.40095322931188,32.91525407422159,32.40095322931188,32.62724685668945,32.62724685668945,73370,0.0,0.0
2006-08-09,32.57238122998599,32.57238122998599,32.47637884068927,32.55866622924805,32.55866622924805,57896,0.0,0.0
2006-08-10,32.53809966228773,32.55867085838497,32.311806041740915,32.35295104980469,32.35295104980469,123696,0.0,0.0
2006-08-11,32.298091288480755,32.42838250708759,32.215803887587015,32.22951889038086,32.22951889038086,44831,0.0,0.0
2006-08-14,32.22951889038086,32.30495009781233,31.715218057023716,32.22951889038086,32.22951889038086,54125,0.0,0.0
2006-08-15,32.33237687930728,32.915250052641866,32.32551807065965,32.90839385986328,32.90839385986328,124100,0.0,0.0
2006-08-16,32.41466848434499,32.70953451365452,32.33923727463288,32.503814697265625,32.503814697265625,31937,0.0,0.0
2006-08-17,32.407811096733184,32.50381612340509,32.366668701171875,32.366668701171875,32.366668701171875,139125,0.0,0.0
