date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2000-01-03,37.13520154829283,37.971579980705016,36.38246180993,36.52185821533203,36.52185821533203,1551490,0.0,0.0
2000-01-04,36.354589003516594,36.38246999248381,33.7339376941804,34.570316314697266,34.570316314697266,1988788,0.0,0.0
2000-01-05,32.73028458950823,33.956973688865205,32.59088814928632,32.75816345214844,32.75816345214844,2593952,0.0,0.0
2000-01-06,32.897543676968276,33.62240438342971,30.973873324690743,32.33995819091797,32.33995819091797,2847297,0.0,0.0
2000-01-07,31.531471602745583,33.622418023710416,31.364196314472533,33.31574630737305,33.31574630737305,1593258,0.0,0.0
2000-01-10,33.48301669866894,34.76546322389547,33.48301669866894,33.92908477783203,33.92908477783203,1358041,0.0,0.0
2000-01-11,34.29151369320995,34.34727140125261,32.144810028264246,32.86967086791992,32.86967086791992,1470620,0.0,0.0
2000-01-12,31.92177096024719,32.81390693976926,31.587220499681404,31.949649810791016,31.949649810791016,1403622,0.0,0.0
2000-01-13,31.75450484966028,33.31574432571213,31.642987288437883,32.2005729675293,32.2005729675293,1628771,0.0,0.0
2000-01-14,32.36784141418254,33.984840393066406,32.339962561516295,33.984840393066406,33.984840393066406,1651143,0.0,0.0
2000-01-17,34.31939228926601,35.26728820800781,33.45513505897975,35.26728820800781,35.26728820800781,1946017,0.0,0.0
2000-01-18,35.29517164009235,36.10367126762867,34.737585983449435,35.685482025146484,35.685482025146484,2937196,0.0,0.0
2000-01-19,34.98849181593209,35.26728457940566,34.04059599471799,34.82121658325195,34.82121658325195,1962027,0.0,0.0
2000-01-20,35.49032826402868,36.243068057491456,34.62606878565671,36.215187072753906,36.215187072753906,2766885,0.0,0.0
2000-01-21,35.51820860131002,36.68913981738741,35.01638063341677,35.49032974243164,35.49032974243164,2258671,0.0,0.0
2000-01-24,34.876980972312865,36.438220321706666,34.76546342013751,35.76911926269531,35.76911926269531,1743047,0.0,0.0
2000-01-25,34.84909990187148,35.183650410121345,34.235756594406645,34.319393157958984,34.319393157958984,1527830,0.0,0.0
2000-01-26,34.1521224748658,35.880637210540584,34.1521224748658,35.6576042175293,35.6576042175293,1624751,0.0,0.0
2000-01-27,36.80064188639323,37.637020111083984,36.382452774047856,37.637020111083984,37.637020111083984,3117115,0.0,0.0
2000-01-28,37.664916093500096,39.170395796148334,37.21884582765696,38.41765594482422,38.41765594482422,2167522,0.0,0.0
2000-01-31,37.07944462614239,38.055219484725086,36.521858992666566,36.94004821777344,36.94004821777344,1440195,0.0,0.0
2000-02-01,37.190956930669884,38.33400908500249,37.13519922280888,38.13885498046875,38.13885498046875,1594212,0.0,0.0
2000-02-02,37.38612191331002,39.00311699798031,36.940051663306456,38.8916015625,38.8916015625,1871351,0.0,0.0
2000-02-03,38.97524248975747,42.766822814941406,38.891603781354874,42.766822814941406,42.766822814941406,2639004,0.0,0.0
2000-02-04,43.212893921651954,46.55840828977985,43.18501293363429,45.16444396972656,45.16444396972656,2851222,0.0,0.0
2000-02-07,43.49167478094459,45.13655052296675,42.40438461303711,42.40438461303711,42.40438461303711,1923813,0.0,0.0
2000-02-08,42.62741598241427,45.6941366791071,42.320746465169215,44.634727478027344,44.634727478027344,1954533,0.0,0.0
2000-02-09,45.777777810730996,46.5862794990778,44.2165406524086,45.88929748535156,45.88929748535156,2015544,0.0,0.0
2000-02-10,45.44323540876012,47.11599254037092,45.22020027373707,46.558406829833984,46.558406829833984,1533718,0.0,0.0
2000-02-11,46.55839794270214,48.20327377319337,45.91717364717418,48.20327377319336,48.20327377319336,1885333,0.0,0.0
2000-02-14,47.22750803374876,48.06388660049077,46.00082117081037,47.86873245239258,47.86873245239258,1543573,0.0,0.0
2000-02-15,47.53417079041397,49.123288845795685,43.79834909853131,44.105018615722656,44.105018615722656,2191751,0.0,0.0
2000-02-16,44.41170069959856,45.582629788306456,41.98620381855196,43.212890625,43.212890625,2175255,0.0,0.0
2000-02-17,42.65530048500228,46.41900346897307,42.40438865435385,46.05657196044922,46.05657196044922,1556768,0.0,0.0
2000-02-18,46.30749350420423,46.83719821092559,45.275956568944906,45.72202682495117,45.72202682495117,1249020,0.0,0.0
2000-02-21,44.60685362247091,44.9971618900511,43.854113818399924,44.35594177246094,44.35594177246094,1186000,0.0,0.0
2000-02-22,44.32806152959188,45.638387025884796,43.82623356712789,44.774131774902344,44.774131774902344,1397910,0.0,0.0
2000-02-23,44.77412159288347,46.586274639541244,44.38380915348693,46.50263595581055,46.50263595581055,1318264,0.0,0.0
2000-02-24,46.83719495029431,47.39478060446448,46.3911247253418,46.3911247253418,46.3911247253418,1805150,0.0,0.0
2000-02-25,46.8371924188479,47.673570854898756,45.74990215359807,47.088104248046875,47.088104248046875,2135146,0.0,0.0
2000-02-28,46.55840387311337,47.06023183153599,45.24807838737289,45.8056640625,45.8056640625,2833473,0.0,0.0
2000-02-29,46.028694822771975,47.67357070695109,46.00081384004052,46.69779586791992,46.69779586791992,2201825,0.0,0.0
2000-03-01,48.203286539007344,48.98390744229542,47.4505466249245,48.649356842041016,48.649356842041016,2052320,0.0,0.0
2000-03-02,51.8833408475727,61.05562210083008,51.32575525761078,61.05562210083008,61.05562210083008,5203531,0.0,0.0
2000-03-03,58.26770711664257,61.055635686816856,57.152535688572854,60.07986068725586,60.07986068725586,4283302,0.0,0.0
2000-03-06,58.82529302241031,60.07986088307782,56.6785888671875,56.6785888671875,56.6785888671875,2188746,0.0,0.0
2000-03-07,55.897970739372994,56.87374578968624,53.69550875599689,53.75126647949219,53.75126647949219,2738258,0.0,0.0
2000-03-08,52.134274805550824,53.63975483628673,51.91123962402344,51.91123962402344,51.91123962402344,1604722,0.0,0.0
2000-03-09,52.691848020064185,56.567066887119076,52.691848020064185,53.19367599487305,53.19367599487305,2095189,0.0,0.0
2000-03-10,55.34035783370739,55.75854693572533,54.08579052765357,54.92216873168945,54.92216873168945,1321345,0.0,0.0
2000-03-13,54.36460232085688,54.36460232085688,51.799709113450305,52.58032989501953,52.58032989501953,1558931,0.0,0.0
2000-03-14,52.134253489670854,53.22154370575367,50.34998127506303,51.32575607299805,51.32575607299805,1869639,0.0,0.0
2000-03-15,50.182703034398244,50.40573812091477,48.25903445302915,49.20692825317383,49.20692825317383,3627596,0.0,0.0
2000-03-16,48.00812884889875,50.740299682617184,48.00812884889875,48.78874969482422,48.78874969482422,1788540,0.0,0.0
2000-03-17,51.29787979533966,52.94275576107386,50.768175129504144,52.13425827026367,52.13425827026367,2350942,0.0,0.0
2000-03-20,52.97064850410276,55.0615951555805,52.691855617239064,53.58399200439453,53.58399200439453,1157711,0.0,0.0
2000-03-21,53.44458902333431,53.94641700911105,51.2142462012522,51.660316467285156,51.660316467285156,1438427,0.0,0.0
2000-03-22,53.05427869304059,53.58398339132029,49.54148718158635,49.625125885009766,49.625125885009766,2066873,0.0,0.0
2000-03-23,51.57668212723862,51.57668212723862,48.3426830598059,51.01909637451172,51.01909637451172,2203394,0.0,0.0
2000-03-24,52.13424906306241,53.52821294175392,50.87968157224006,53.249420166015625,53.249420166015625,2120418,0.0,0.0
2000-03-27,53.36094924250839,54.782794464579624,52.859125520875004,54.50400161743164,54.50400161743164,1295684,0.0,0.0
2000-03-28,54.11369224016518,57.84951461488335,53.91853384786999,56.03736114501953,56.03736114501953,2371580,0.0,0.0
2000-03-29,56.03735655591004,57.6543557550977,55.34037450919474,55.61916732788086,55.61916732788086,1265311,0.0,0.0
2000-03-30,54.78277625208316,54.78277625208316,51.26998584422678,51.29786682128906,51.29786682128906,2525764,0.0,0.0
2000-03-31,49.34632275899251,52.05061191249082,48.537825387156204,50.182701110839844,50.182701110839844,3212978,0.0,0.0
2000-04-03,51.57667740235754,51.57667740235754,45.24808053947112,47.06023406982422,47.06023406982422,2661734,0.0,0.0
2000-04-04,46.27960044942356,47.78507972628273,45.08079067131119,45.19231033325195,45.19231033325195,2249406,0.0,0.0
2000-04-05,45.35958560342068,46.75354953870737,42.40438461303711,42.40438461303711,42.40438461303711,3073456,0.0,0.0
2000-04-06,44.21654420199992,46.5305212700987,43.3522847339826,46.14021301269531,46.14021301269531,2250402,0.0,0.0
2000-04-07,48.23116692692928,49.34633841656926,45.722031075239315,47.31114959716797,47.31114959716797,2918902,0.0,0.0
2000-04-10,49.903910239762695,51.01908141830488,48.78873906122051,49.20692825317383,49.20692825317383,2400968,0.0,0.0
2000-04-11,47.143862764772514,48.34266836551165,46.05656832502533,46.976585388183594,46.976585388183594,2957456,0.0,0.0
2000-04-12,46.97659097688901,47.95236586364931,45.025041203368396,45.861419677734375,45.861419677734375,1772622,0.0,0.0
2000-04-13,44.04925779577699,47.39477104608916,43.631068639487964,46.335357666015625,46.335357666015625,2613859,0.0,0.0
2000-04-14,45.24807922782437,46.14021547379033,43.212890625,43.212890625,43.212890625,2083662,0.0,0.0
2000-04-17,41.54013403868064,43.770476805858124,40.898909642308865,43.49168395996094,43.49168395996094,2617122,0.0,0.0
2000-04-18,45.38747112758036,47.394778544541005,44.077145748039435,46.725677490234375,46.725677490234375,2984349,0.0,0.0
2000-04-19,47.45053342612502,47.673568515602604,45.08079464026173,45.58262252807617,45.58262252807617,2396501,0.0,0.0
2000-04-20,45.58262773759394,47.25538471879005,45.498989037725934,46.0286979675293,46.0286979675293,1452341,0.0,0.0
2000-04-25,46.02869124274115,46.25172207108305,44.85775812374432,45.666259765625,45.666259765625,2164182,0.0,0.0
2000-04-26,46.55840923457951,47.61782299012676,46.47477052287075,47.03235626220703,47.03235626220703,1868964,0.0,0.0
2000-04-27,47.171736389474276,47.39477145891248,44.10501588330935,45.44322204589844,45.44322204589844,2958081,0.0,0.0
2000-04-28,46.55840243344519,47.67357374921633,45.749904931127496,47.450538635253906,47.450538635253906,1975888,0.0,0.0
2000-05-02,48.20328068893515,50.46150441116161,48.03600753612948,49.625125885009766,49.625125885009766,2435322,0.0,0.0
2000-05-03,48.28692000919312,49.8481616462369,47.589937895163075,47.81297302246094,47.81297302246094,1803214,0.0,0.0
2000-05-04,49.34633793126091,49.34633793126091,46.195977653202604,47.03235626220703,47.03235626220703,1738538,0.0,0.0
2000-05-05,46.58628404377509,47.92448623744449,45.443231728138024,47.47842025756836,47.47842025756836,1521559,0.0,0.0
2000-05-08,47.673568515602604,47.84084589622092,45.58262252807617,45.58262252807617,45.58262252807617,727440,0.0,0.0
2000-05-09,45.16443895038805,46.05657516526652,42.37651062011719,42.37651062011719,42.37651062011719,3694339,0.0,0.0
2000-05-10,42.76680273942047,43.46378455886369,40.09039510518215,40.28554916381836,40.28554916381836,4108385,0.0,0.0
2000-05-11,39.86737428379938,42.51590614181402,39.17039221590079,42.209232330322266,42.209232330322266,2753275,0.0,0.0
2000-05-12,42.96196708502145,44.3280499413463,42.48801597801403,43.854103088378906,43.854103088378906,1828901,0.0,0.0
2000-05-15,42.738942291294386,43.74259394099468,41.87468280451484,42.1255989074707,42.1255989074707,1269831,0.0,0.0
2000-05-16,42.37651349825754,44.997164605085885,42.37651349825754,44.96928787231445,44.96928787231445,1713013,0.0,0.0
2000-05-17,44.35594298185841,44.60685483870968,42.934097782258064,43.212890625,43.212890625,2241484,0.0,0.0
2000-05-18,42.68318006139948,43.79835127915999,41.818920666018855,42.097713470458984,42.097713470458984,1318406,0.0,0.0
2000-05-19,41.65165048304227,41.67953146992296,37.88794697238033,38.41765594482422,38.41765594482422,3765286,0.0,0.0
2000-05-22,38.47340870983196,39.03099434330778,35.71336152574293,36.94004821777344,36.94004821777344,2682330,0.0,0.0
2000-05-23,38.05523173076784,38.835852719643306,37.80431981657744,38.27826690673828,38.27826690673828,2876419,0.0,0.0
2000-05-24,36.5218611417366,37.13520452384306,36.32670700934469,36.354583740234375,36.354583740234375,4422960,0.0,0.0
2000-05-25,38.05522832774668,39.170399853834496,37.21884968318082,37.8879508972168,37.8879508972168,2606184,0.0,0.0
2000-05-26,36.85641606707778,40.090415017162464,36.270953600383486,39.53282928466797,39.53282928466797,3285564,0.0,0.0
2000-05-29,40.229809881877244,41.26134259596817,38.80796461783206,40.257686614990234,40.257686614990234,3796221,0.0,0.0
2000-05-30,41.79104949218639,41.79104949218639,38.6406934658668,41.51225662231445,41.51225662231445,6264167,0.0,0.0
2000-05-31,42.09771260514427,43.770469397401655,41.87467751536852,43.631072998046875,43.631072998046875,4244502,0.0,0.0
2000-06-01,43.714724565001056,46.83720397949219,43.26865425405585,46.83720397949219,46.83720397949219,1989907,0.0,0.0
2000-06-02,46.00082578038323,48.90027006734824,45.74991388683422,47.115997314453125,47.115997314453125,3282773,0.0,0.0
2000-06-05,46.58628781697738,47.11599254037092,45.164442553491654,46.558406829833984,46.558406829833984,1575619,0.0,0.0
2000-06-06,45.49897444064007,47.61780097200472,45.38745904595335,45.777767181396484,45.777767181396484,1846179,0.0,0.0
2000-06-07,44.96928915204397,45.666271301784136,43.29653199266756,43.826236724853516,43.826236724853516,2031500,0.0,0.0
2000-06-08,44.13291721632313,45.52688172565714,43.43593496165612,44.578983306884766,44.578983306884766,2215601,0.0,0.0
2000-06-09,44.3280611452849,45.27595509080034,43.63107905180558,44.88564682006836,44.88564682006836,1136451,0.0,0.0
2000-06-13,44.04926300048828,44.829883701937966,43.35228099098689,44.04926300048828,44.04926300048828,1359635,0.0,0.0
2000-06-14,44.606872968606304,47.283287048339844,43.826251840847114,47.283287048339844,47.283287048339844,2230629,0.0,0.0
2000-06-15,46.6420445644646,47.39478440718217,45.777785029540645,46.00082015991211,46.00082015991211,1362619,0.0,0.0
2000-06-16,46.55840739416677,46.55840739416677,42.766822814941406,42.766822814941406,42.766822814941406,1717503,0.0,0.0
2000-06-19,43.185010127857545,44.1886660747039,42.822582831424185,43.49168395996094,43.49168395996094,1495075,0.0,0.0
2000-06-20,44.55110260042935,45.69415084383315,44.216551998799986,45.10868835449219,45.10868835449219,1604772,0.0,0.0
2000-06-21,45.16442482460685,45.72201031626866,43.491668349621406,43.60318374633789,43.60318374633789,1773892,0.0,0.0
2000-06-22,44.3046811028876,44.33274151261445,43.26651016425543,44.052154541015625,44.052154541015625,1220436,1.0,0.0
2000-06-23,43.6312531325676,45.5392444795353,43.378726691954896,45.03418731689453,45.03418731689453,3211024,0.0,0.0
2000-06-26,45.202543133879026,46.549356585359256,44.75360246244191,45.87594985961914,45.87594985961914,1526205,0.0,0.0
2000-06-27,46.88605914089079,46.942175648375965,44.10824706551622,44.304656982421875,44.304656982421875,2254215,0.0,0.0
2000-06-28,43.82766718005754,44.58525085449219,43.09814390451208,44.58525085449219,44.58525085449219,2091039,0.0,0.0
2000-06-29,44.89389593444359,45.42700923609889,41.94773401374574,42.059967041015625,42.059967041015625,3789106,0.0,0.0
2000-06-30,42.42473693538217,43.04202723744327,40.488689105868666,41.077919006347656,41.077919006347656,4113137,0.0,0.0
2000-07-03,41.5829746538205,42.53697261224063,40.82539093603298,41.77938461303711,41.77938461303711,1788142,0.0,0.0
2000-07-04,40.23615548341134,40.62897967063163,38.861281531679985,40.208099365234375,40.208099365234375,5042468,0.0,0.0
2000-07-05,40.404514133108144,41.38656829606563,39.422459970150655,40.23616027832031,40.23616027832031,2096503,0.0,0.0
2000-07-06,40.12392414800293,40.881507873535156,39.47857346276582,40.881507873535156,40.881507873535156,1604568,0.0,0.0
2000-07-07,41.162089889857526,42.508907621269984,40.74120961637961,42.368614196777344,42.368614196777344,1544959,0.0,0.0
2000-07-10,41.24626680083622,43.0420209217758,41.24626680083622,42.368614196777344,42.368614196777344,1094606,0.0,0.0
2000-07-11,41.52685629467408,42.088030028385894,40.7973287282824,41.41462326049805,41.41462326049805,1558367,0.0,0.0
2000-07-12,42.0038700772492,42.116107438173294,41.07793218635876,42.08804702758789,42.08804702758789,1508396,0.0,0.0
2000-07-13,42.31247899693426,44.024055451016935,41.695189058061594,43.4348258972168,43.4348258972168,1906557,0.0,0.0
2000-07-17,42.31249690534679,44.89389501226918,41.695206705211184,44.78166198730469,44.78166198730469,1112637,0.0,0.0
2000-07-18,43.098131772183166,44.89388547876807,43.098131772183166,43.18230438232422,43.18230438232422,1132040,0.0,0.0
